OrderID,Customer,Product,Category,Price,Quantity,Discount,Revenue,OrderDate,City,PaymentMethod,Rating
ORD1463,Customer_085,Smartphone,Electronics,30039.73,2.0,0.0,60079.46,2025-05-07,Pune,Cash,4
ORD1464,Customer_248,Jeans,Fashion,1806.87,3.0,0.0,5420.61,2025-12-14,Pune,Debit Card,1
ORD1465,Customer_039,Desk,Furniture,11071.28,4.0,0.0,44285.12,2025-09-02,Nagpur,Cash,1
ORD1466,Customer_040,Desk,Furniture,10256.93,3.0,0.0,30770.79,2025-07-22,Hyderabad,Credit Card,3
ORD1467,Customer_094,Coffee Maker,Home Appliances,4334.48,3.0,,11703.1,2025-10-31,Nagpur,Credit Card,2
ORD1468,Customer_077,Mouse,Accessories,868.49,4.0,20.0,2779.17,2025-06-23,Delhi,Credit Card,1
ORD1469,Customer_209,Backpack,Accessories,2357.03,3.0,15.0,6010.43,2025-03-14,Hyderabad,Debit Card,1
ORD1470,Customer_037,Backpack,Accessories,2047.44,4.0,20.0,6551.81,2025-05-17,Mumbai,Debit Card,5
ORD1471,Customer_230,Smartphone,Electronics,29094.08,3.0,10.0,78554.02,2025-06-17,Bengaluru,Credit Card,4
ORD1472,Customer_063,Shoes,Fashion,3618.83,4.0,5.0,13751.55,2025-05-30,Delhi,Credit Card,1
ORD1473,Customer_088,Jeans,Fashion,1692.56,5.0,5.0,8039.66,2025-11-20,Bengaluru,UPI,3
ORD1474,Customer_038,Coffee Maker,Home Appliances,3584.48,1.0,5.0,3405.26,2025-12-07,Hyderabad,Net Banking,1
ORD1475,Customer_109,Monitor,Electronics,15858.63,2.0,15.0,26959.67,2025-10-30,Bengaluru,Debit Card,3
ORD1476,Customer_027,Smartwatch,Electronics,6088.92,4.0,20.0,19484.54,2025-11-08,Mumbai,UPI,5
ORD1477,Customer_237,Jeans,Fashion,1721.05,4.0,15.0,5851.57,2025-11-07,Chennai,Net Banking,4
ORD1478,Customer_080,Coffee Maker,Home Appliances,4016.58,2.0,5.0,7631.5,2025-04-07,Pune,Net Banking,5
ORD1479,Customer_150,Desk,Furniture,10479.51,5.0,10.0,47157.8,2025-04-28,Hyderabad,Credit Card,1
ORD1480,Customer_127,T-Shirt,Fashion,996.87,3.0,5.0,2841.08,2025-08-02,Pune,Net Banking,5
ORD1481,Customer_151,Backpack,Accessories,1988.31,4.0,0.0,7953.24,2025-02-14,Pune,Net Banking,2
ORD1482,Customer_246,Keyboard,Accessories,1925.5,2.0,5.0,3658.45,2025-10-16,Chennai,UPI,3
ORD1483,Customer_115,Monitor,Electronics,15602.98,2.0,5.0,29645.66,2025-06-11,Pune,Credit Card,4
ORD1484,Customer_126,Shoes,Fashion,2955.54,3.0,5.0,8423.29,06/01/2025,Delhi,Net Banking,1
ORD1485,Customer_074,Mixer,Home Appliances,3766.56,1.0,10.0,3389.9,2025-06-24,Mumbai,UPI,5
ORD1486,Customer_162,Smartphone,Electronics,26551.44,5.0,15.0,112843.62,2025-04-03,NAGPUR,Net Banking,1
ORD1487,Customer_088,Keyboard,Accessories,1593.29,5.0,5.0,7568.13,2025-10-09,Pune,Net Banking,5
ORD1488,Customer_053,Monitor,Electronics,15661.83,2.0,10.0,28191.29,2025-07-12,Pune,UPI,3
ORD1489,Customer_117,Desk,Furniture,12623.69,3.0,10.0,34083.96,2025-10-09,Bengaluru,UPI,4
ORD1490,Customer_086,Desk,Furniture,12128.36,,5.0,11521.94,2025-12-02,Pune,Debit Card,4
ORD1491,Customer_194,Headphones,Electronics,2339.13,5.0,0.0,11695.65,2025-09-28,Delhi,Debit Card,5
ORD1492,Customer_048,Coffee Maker,Home Appliances,4058.66,2.0,20.0,6493.86,2025-07-13,Chennai,Cash,1
ORD1493,,Office Chair,Furniture,9693.57,4.0,10.0,34896.85,2025-06-22,Mumbai,Credit Card,5
ORD1494,Customer_123,Jeans,Fashion,2064.18,4.0,,6605.38,2025-08-22,Hyderabad,Debit Card,3
ORD1495,Customer_132,Headphones,Electronics,2387.89,3.0,10.0,6447.3,2025-03-01,BENGALURU,Debit Card,2
ORD1496,Customer_130,Mixer,Home Appliances,3719.2,3.0,5.0,10599.72,2025-03-03,Pune,UPI,4
ORD1497,Customer_048,Mixer,Home Appliances,3819.72,5.0,0.0,19098.6,2025-05-16,Pune,Credit Card,2
ORD1498,Customer_099,Keyboard,Accessories,1811.38,2.0,15.0,3079.35,2025-07-30,Bengaluru,Net Banking,3
ORD1499,Customer_186,Backpack,Accessories,2307.24,4.0,5.0,8767.51,2025-08-03,Nagpur,Debit Card,5
ORD1500,Customer_062,Monitor,Electronics,15634.34,5.0,10.0,70354.53,2025-11-28,Mumbai,Net Banking,5
ORD1501,Customer_237,Shoes,Fashion,2980.1,3.0,0.0,8940.3,2025-04-04,Chennai,Cash,2
ORD1502,Customer_178,T-Shirt,Fashion,966.35,1.0,10.0,869.72,2025-12-12,Nagpur,Credit Card,1
ORD1503,Customer_222,Coffee Maker,Home Appliances,4442.37,3.0,20.0,10661.69,2025-03-02,Pune,Net Banking,4
ORD1504,Customer_135,Keyboard,Accessories,1905.11,5.0,10.0,8572.99,2025-10-05,Mumbai,Net Banking,4
ORD1505,Customer_084,Backpack,Accessories,2518.98,4.0,15.0,8564.53,2025-07-23,Pune,Cash,1
ORD1506,Customer_163,Keyboard,Accessories,1670.17,5.0,15.0,7098.22,2025-03-20,Hyderabad,Cash,2
ORD1507,Customer_157,Mouse,Accessories,880.83,3.0,10.0,2378.24,14-04-2025,Hyderabad,Credit Card,2
ORD1508,Customer_176,Office Chair,Furniture,7859.97,5.0,0.0,39299.85,2025-01-27,Bengaluru,Cash,3
ORD1509,Customer_109,Jeans,Fashion,1934.02,5.0,15.0,8219.59,2025-12-13,Delhi,Net Banking,5
ORD1510,Customer_243,Laptop,Electronics,62609.13,3.0,5.0,178436.02,2025-10-31,Hyderabad,Debit Card,2
ORD1511,Customer_003,Laptop,Electronics,59327.99,3.0,0.0,177983.97,2025-07-27,Hyderabad,Net Banking,5
ORD1512,Customer_127,Monitor,Electronics,13540.49,4.0,20.0,43329.57,2025-01-19,Delhi,Credit Card,2
ORD1513,Customer_087,Jeans,Fashion,1740.18,4.0,10.0,6264.65,2025-05-19,Chennai,Credit Card,4
ORD1514,Customer_012,Keyboard,Accessories,1871.86,5.0,20.0,7487.44,2025-02-19,Bengaluru,UPI,2
ORD1515,Customer_189,Smartwatch,Electronics,7357.87,3.0,20.0,17658.89,04-06-2025,Nagpur,Credit Card,3
ORD1516,Customer_089,Keyboard,Accessories,1871.09,1.0,10.0,1683.98,2025-07-01,Mumbai,Debit Card,1
ORD1517,Customer_242,Backpack,Accessories,2265.54,4.0,0.0,9062.16,2025-07-28,Hyderabad,Credit Card,4
ORD1518,Customer_012,Smartphone,Electronics,30344.46,,10.0,81930.04,2025-10-23,Chennai,Cash,3
ORD1519,Customer_037,T-Shirt,Fashion,896.89,5.0,0.0,4484.45,2025-08-18,Mumbai,Cash,2
ORD1520,Customer_008,Shoes,Fashion,3289.13,3.0,0.0,9867.39,2025-01-29,Mumbai,UPI,4
ORD1521,Customer_045,Smartwatch,Electronics,6005.26,3.0,0.0,18015.78,2025-08-27,Delhi,Net Banking,1
ORD1522,Customer_239,Headphones,Electronics,2275.41,5.0,15.0,9670.49,2025-08-11,Nagpur,UPI,5
ORD1523,Customer_119,Coffee Maker,Home Appliances,3731.2,4.0,0.0,14924.8,2025-09-25,Pune,UPI,2
ORD1524,Customer_071,Coffee Maker,Home Appliances,3955.62,3.0,15.0,10086.83,2025-12-30,Mumbai,Credit Card,3
ORD1525,Customer_015,Smartwatch,Electronics,5632.68,2.0,0.0,11265.36,2025-03-25,Delhi,Net Banking,1
ORD1526,Customer_104,Office Chair,Furniture,7516.8,4.0,5.0,28563.84,2025-04-20,Hyderabad,Cash,2
ORD1527,Customer_224,Backpack,Accessories,2111.29,4.0,10.0,7600.64,2025-02-05,Hyderabad,Credit Card,4
ORD1528,Customer_011,Mixer,Home Appliances,3790.64,2.0,15.0,6444.09,2025-10-29,Chennai,Net Banking,2
ORD1529,,Office Chair,Furniture,7999.24,3.0,0.0,23997.72,2025-12-09,Pune,UPI,2
ORD1530,Customer_009,Desk,Furniture,12774.67,5.0,5.0,60679.68,2025-10-05,Hyderabad,UPI,2
ORD1531,Customer_015,Headphones,Electronics,2868.83,1.0,15.0,2438.51,2025-11-15,Nagpur,Net Banking,1
ORD1532,Customer_082,Desk,Furniture,13585.51,2.0,0.0,27171.02,2025-11-29,Pune,Cash,4
ORD1533,Customer_018,Mouse,Accessories,991.32,1.0,15.0,842.62,2025-10-22,Bengaluru,Debit Card,1
ORD1534,,Coffee Maker,Home Appliances,4708.16,5.0,20.0,18832.64,2025-03-18,Pune,Cash,2
ORD1535,Customer_072,Coffee Maker,Home Appliances,4382.38,4.0,20.0,14023.62,2025-10-08,Hyderabad,Debit Card,4
ORD1536,,Keyboard,Accessories,1680.47,4.0,5.0,6385.79,2025-08-14,Chennai,Net Banking,1
ORD1537,Customer_187,Mouse,Accessories,866.13,3.0,20.0,2078.71,2025-03-17,Pune,Debit Card,5
ORD1538,Customer_169,Mixer,Home Appliances,3329.53,4.0,10.0,11986.31,2025-10-14,Chennai,Net Banking,2
ORD1539,Customer_127,Smartwatch,Electronics,,4.0,0.0,24047.4,2025-04-24,Pune,Cash,4
ORD1540,Customer_143,Jeans,Fashion,1655.31,4.0,5.0,6290.18,2025-09-30,Mumbai,Credit Card,3
ORD1541,Customer_187,Jeans,Fashion,2040.12,3.0,0.0,6120.36,2025-09-26,Nagpur,Net Banking,1
ORD1542,Customer_145,T-Shirt,Fashion,970.36,2.0,15.0,1649.61,2025-10-13,Nagpur,Net Banking,2
ORD1543,Customer_213,Jeans,Fashion,1912.39,2.0,0.0,3824.78,2025-04-04,Hyderabad,UPI,3
ORD1544,Customer_223,Smartwatch,Electronics,6831.56,4.0,10.0,24593.62,2025-02-22,Nagpur,Cash,1
ORD1545,Customer_075,Desk,Furniture,11777.44,1.0,15.0,10010.82,2025-04-08,Pune,Cash,1
ORD1546,Customer_155,Jeans,Fashion,1590.26,1.0,0.0,1590.26,2025-07-09,Bengaluru,UPI,3
ORD1547,Customer_171,Office Chair,Furniture,7734.6,3.0,15.0,19723.23,2025-12-17,Pune,UPI,2
ORD1548,Customer_237,Jeans,Fashion,,2.0,5.0,3785.77,2025-07-11,Delhi,UPI,1
ORD1549,Customer_194,Headphones,Electronics,2438.94,1.0,5.0,2316.99,2025-03-04,Delhi,Cash,3
ORD1550,Customer_119,Laptop,Electronics,57530.83,4.0,15.0,195604.82,2025-10-20,Delhi,Cash,4
ORD1551,Customer_013,Mouse,Accessories,839.92,3.0,5.0,2393.77,2025-11-04,Mumbai,UPI,1
ORD1552,Customer_099,Smartwatch,Electronics,6739.24,3.0,5.0,19206.83,2025-08-26,Delhi,Cash,1
ORD1553,Customer_200,Monitor,Electronics,13342.22,1.0,20.0,10673.78,2025-07-27,Mumbai,Cash,4
ORD1554,Customer_119,Shoes,Fashion,2808.67,4.0,5.0,,2025-05-22,Hyderabad,UPI,2
ORD1555,Customer_148,Headphones,Electronics,2309.99,2.0,20.0,3695.98,2025-12-26,Mumbai,Debit Card,3
ORD1556,Customer_113,Office Chair,Furniture,9309.39,2.0,20.0,14895.02,2025-09-28,Delhi,Cash,1
ORD1557,Customer_178,Keyboard,Accessories,1664.71,2.0,15.0,2830.01,2025-12-06,Bengaluru,Cash,1
ORD1558,Customer_217,Mouse,Accessories,816.46,3.0,5.0,2326.91,2025-12-06,Pune,Cash,5
ORD1559,Customer_143,Coffee Maker,Home Appliances,4182.13,4.0,5.0,15892.09,2025-09-07,Chennai,Cash,1
ORD1560,Customer_113,Keyboard,Accessories,1845.15,2.0,10.0,3321.27,12/29/2025,Bengaluru,Cash,3
ORD1561,Customer_151,Smartphone,Electronics,24689.17,3.0,10.0,66660.76,2025-07-11,Delhi,Credit Card,2
ORD1562,Customer_005,Desk,Furniture,13593.57,3.0,15.0,34663.6,2025-08-25,Hyderabad,Net Banking,3
ORD1563,Customer_240,Jeans,Fashion,1845.94,5.0,0.0,9229.7,2025-01-02,Pune,Cash,3
ORD1564,Customer_090,Coffee Maker,Home Appliances,4657.97,4.0,0.0,18631.88,24-07-2025,DELHI,Net Banking,5
ORD1565,,Mouse,Accessories,879.36,1.0,0.0,879.36,2025-07-03,Nagpur,Credit Card,4
ORD1566,Customer_065,Desk,Furniture,12691.24,5.0,10.0,57110.58,2025-09-06,Nagpur,Credit Card,2
ORD1567,Customer_008,Keyboard,Accessories,1932.4,3.0,5.0,5507.34,2025-07-09,Nagpur,UPI,1
ORD1568,Customer_240,Mouse,Accessories,821.45,1.0,15.0,698.23,2025-03-19,Hyderabad,Debit Card,5
ORD1569,Customer_159,Mixer,Home Appliances,3839.8,3.0,15.0,9791.49,2025-09-02,Delhi,Cash,5
ORD1570,Customer_047,Mouse,Accessories,785.67,1.0,10.0,707.1,2025-01-05,Mumbai,Cash,3
ORD1571,Customer_206,Smartphone,Electronics,31957.67,1.0,20.0,25566.14,2025-01-13,Nagpur,Cash,3
ORD1572,Customer_163,Mixer,Home Appliances,3960.41,4.0,10.0,14257.48,2025-04-10,Delhi,Credit Card,4
ORD1573,Customer_107,Office Chair,Furniture,8040.11,5.0,5.0,38190.52,2025-02-19,Pune,Debit Card,4
ORD1574,Customer_239,Jeans,Fashion,1817.1,5.0,0.0,9085.5,2025-11-20,Delhi,Cash,4
ORD1575,Customer_003,Jeans,Fashion,1648.85,5.0,10.0,7419.82,2025-09-03,Nagpur,Debit Card,1
ORD1576,Customer_234,Backpack,Accessories,2015.49,4.0,20.0,6449.57,2025-05-05,Pune,Debit Card,2
ORD1577,Customer_167,Mouse,Accessories,908.45,5.0,15.0,3860.91,2025-03-01,Mumbai,Debit Card,5
ORD1578,Customer_108,Backpack,Accessories,2419.73,2.0,0.0,4839.46,2025-01-04,Hyderabad,Credit Card,2
ORD1579,Customer_212,Mixer,Home Appliances,3483.22,1.0,5.0,3309.06,2025-01-06,Delhi,Debit Card,2
ORD1580,Customer_081,Shoes,Fashion,3404.33,4.0,5.0,12936.45,2025-10-24,Delhi,Net Banking,3
ORD1581,Customer_234,Mouse,Accessories,800.75,3.0,5.0,2282.14,2025-01-03,Pune,Cash,4
ORD1582,Customer_233,Backpack,Accessories,2173.37,2.0,0.0,4346.74,2025-11-25,Nagpur,Credit Card,3
ORD1583,Customer_030,Jeans,Fashion,1650.25,4.0,10.0,5940.9,2025-10-08,Bengaluru,Credit Card,5
ORD1584,Customer_234,Office Chair,Furniture,8291.27,1.0,15.0,7047.58,2025-11-10,Chennai,UPI,1
ORD1585,Customer_203,Coffee Maker,Home Appliances,3771.13,2.0,0.0,7542.26,2025-01-11,Hyderabad,Net Banking,5
ORD1586,Customer_042,Backpack,Accessories,1959.4,2.0,20.0,3135.04,2025-02-23,Delhi,Debit Card,1
ORD1587,Customer_144,Headphones,Electronics,2419.67,5.0,10.0,10888.52,2025-09-19,Pune,Cash,3
ORD1588,Customer_077,Mixer,Home Appliances,3235.27,2.0,10.0,5823.49,2025-09-03,Mumbai,Credit Card,3
ORD1589,Customer_043,Shoes,Fashion,3401.06,4.0,5.0,12924.03,2025-01-17,Nagpur,Net Banking,1
ORD1590,Customer_036,Office Chair,Furniture,7886.44,5.0,0.0,39432.2,2025-10-11,Chennai,Net Banking,4
ORD1591,,Keyboard,Accessories,1575.1,2.0,10.0,2835.18,2025-05-04,Hyderabad,Net Banking,5
ORD1592,Customer_106,Headphones,Electronics,2488.29,4.0,0.0,9953.16,2025-01-21,Hyderabad,Debit Card,4
ORD1593,Customer_224,Jeans,Fashion,1610.59,4.0,5.0,6120.24,2025-09-29,Mumbai,Net Banking,4
ORD1594,Customer_062,Coffee Maker,Home Appliances,4063.81,2.0,0.0,8127.62,2025-08-09,Bengaluru,Cash,4
ORD1595,Customer_070,Mixer,Home Appliances,3287.15,3.0,5.0,9368.38,2025-04-26,Nagpur,UPI,4
ORD1596,Customer_148,Desk,Furniture,12164.1,2.0,5.0,23111.79,2025-12-09,Chennai,Debit Card,5
ORD1597,Customer_077,Mouse,Accessories,946.24,5.0,20.0,3784.96,2025-10-25,Pune,Credit Card,4
ORD1598,Customer_189,Headphones,Electronics,2251.8,3.0,10.0,6079.86,2025-12-05,Nagpur,Net Banking,2
ORD1599,Customer_216,Shoes,Fashion,3114.74,2.0,10.0,5606.53,2025-09-30,Chennai,Net Banking,3
ORD1600,Customer_154,Office Chair,Furniture,9324.35,5.0,15.0,39628.49,2025-11-02,Bengaluru,UPI,1
ORD1601,Customer_181,Shoes,Fashion,3672.28,1.0,10.0,3305.05,2025-04-16,Nagpur,Credit Card,2
ORD1602,Customer_040,Office Chair,Furniture,8529.68,3.0,0.0,25589.04,2025-11-02,Delhi,Debit Card,5
ORD1603,Customer_182,Headphones,Electronics,2368.25,2.0,15.0,4026.02,2025-11-01,Mumbai,Cash,4
ORD1604,Customer_042,Mouse,Accessories,803.72,5.0,5.0,3817.67,2025-10-23,Pune,Net Banking,1
ORD1605,Customer_237,Mouse,Accessories,824.05,5.0,10.0,3708.22,2025-01-22,PUNE,Cash,2
ORD1606,Customer_089,Shoes,Fashion,2828.9,2.0,0.0,5657.8,2025-11-18,Bengaluru,UPI,4
ORD1607,Customer_020,Monitor,Electronics,11957.47,1.0,5.0,11359.6,02/08/2025,Bengaluru,Credit Card,1
ORD1608,Customer_057,Headphones,Electronics,2536.11,3.0,10.0,6847.5,2025-03-19,Mumbai,Net Banking,4
ORD1609,Customer_149,Keyboard,Accessories,1841.52,5.0,0.0,9207.6,2025-04-20,Chennai,Net Banking,2
ORD1610,Customer_248,Office Chair,Furniture,8094.44,2.0,5.0,15379.44,2025-02-05,Hyderabad,Cash,5
ORD1611,Customer_148,Smartwatch,Electronics,6705.69,1.0,15.0,5699.84,2025-01-18,Chennai,Debit Card,5
ORD1612,Customer_104,Shoes,Fashion,2798.4,5.0,10.0,12592.8,2025-08-31,Chennai,Cash,1
ORD1613,Customer_032,Jeans,Fashion,1982.12,5.0,5.0,9415.07,2025-01-15,Bengaluru,UPI,1
ORD1614,Customer_027,Mouse,Accessories,1012.97,2.0,5.0,1924.64,2025-12-09,Delhi,Debit Card,1
ORD1615,Customer_110,Keyboard,Accessories,1914.55,1.0,10.0,1723.1,2025-07-09,Nagpur,Net Banking,3
ORD1616,Customer_153,Smartwatch,Electronics,6628.2,1.0,10.0,5965.38,2025-04-05,Chennai,Credit Card,5
ORD1617,Customer_129,Keyboard,Accessories,1739.91,1.0,5.0,1652.91,2025-07-31,Bengaluru,Debit Card,3
ORD1618,Customer_195,Jeans,Fashion,1577.33,3.0,,4022.19,2025-07-12,Nagpur,Credit Card,5
ORD1619,Customer_070,Mixer,Home Appliances,3309.22,2.0,10.0,5956.6,2025-01-08,Hyderabad,Debit Card,1
ORD1620,Customer_204,Headphones,Electronics,2678.88,5.0,10.0,12054.96,2025-07-31,Hyderabad,Cash,1
ORD1621,Customer_173,Backpack,Accessories,2446.09,3.0,10.0,6604.44,2025-06-20,Hyderabad,Net Banking,4
ORD1622,Customer_109,Desk,Furniture,11224.35,4.0,5.0,42652.53,2025-12-08,Delhi,Debit Card,4
ORD1623,Customer_043,Office Chair,Furniture,9681.87,3.0,5.0,27593.33,2025-03-18,Bengaluru,UPI,4
ORD1624,Customer_223,Office Chair,Furniture,7370.42,3.0,10.0,19900.13,2025-09-24,Mumbai,Credit Card,3
ORD1625,Customer_134,Shoes,Fashion,2759.92,3.0,5.0,7865.77,2025-08-18,Pune,Credit Card,4
ORD1626,Customer_175,Laptop,Electronics,62871.02,3.0,0.0,188613.06,2025-09-20,Delhi,Net Banking,4
ORD1627,Customer_117,Desk,Furniture,12721.55,4.0,5.0,48341.89,2025-02-15,Hyderabad,UPI,5
ORD1628,Customer_004,Desk,Furniture,13199.54,1.0,20.0,10559.63,2025-03-16,Pune,Credit Card,3
ORD1629,Customer_028,T-Shirt,Fashion,1017.38,5.0,0.0,5086.9,2025-08-23,Nagpur,UPI,2
ORD1630,Customer_014,Desk,Furniture,10423.33,3.0,0.0,31269.99,2025-11-30,Delhi,Cash,1
ORD1631,Customer_079,Headphones,Electronics,2463.8,4.0,5.0,9362.44,2025-04-20,Pune,Debit Card,2
ORD1632,Customer_064,Shoes,Fashion,3353.3,-1.0,5.0,12742.54,2025-03-28,Pune,Credit Card,1
ORD1633,Customer_135,Smartphone,Electronics,25460.17,2.0,5.0,48374.32,2025-11-02,Chennai,Debit Card,4
ORD1634,Customer_004,Laptop,Electronics,48842.6,5.0,10.0,219791.7,2025-05-12,Delhi,Credit Card,4
ORD1635,Customer_035,Laptop,Electronics,47442.41,2.0,15.0,80652.1,2025-01-08,Hyderabad,Debit Card,4
ORD1636,Customer_078,Smartphone,Electronics,28251.75,3.0,10.0,76279.73,26-05-2025,Bengaluru,Cash,5
ORD1637,Customer_165,Headphones,Electronics,2238.58,3.0,5.0,6379.95,2025-01-17,Nagpur,Credit Card,1
ORD1638,Customer_012,Smartwatch,Electronics,5916.5,3.0,15.0,15087.08,2025-08-10,Bengaluru,Credit Card,2
ORD1639,Customer_186,Keyboard,Accessories,1635.41,5.0,0.0,8177.05,2025-12-12,Nagpur,Credit Card,5
ORD1640,Customer_095,Mouse,Accessories,959.96,3.0,10.0,2591.89,2025-09-11,Hyderabad,UPI,2
ORD1641,Customer_155,Laptop,Electronics,49210.82,4.0,20.0,157474.62,2025-09-03,Hyderabad,Cash,5
ORD1642,Customer_180,Laptop,Electronics,56103.73,5.0,5.0,266492.72,2025-06-21,Chennai,Credit Card,3
ORD1643,Customer_186,Backpack,Accessories,2465.59,4.0,15.0,8383.01,2025-12-30,Delhi,Credit Card,3
ORD1644,Customer_093,Smartwatch,Electronics,5913.85,,5.0,22472.63,2025-01-22,Mumbai,Cash,2
ORD1645,Customer_144,Desk,Furniture,11803.39,-1.0,5.0,56066.1,2025-12-17,Chennai,Cash,4
ORD1646,Customer_150,Headphones,Electronics,,1.0,0.0,2594.24,2025-08-03,Hyderabad,Credit Card,5
ORD1647,Customer_157,Shoes,Fashion,2937.7,2.0,0.0,5875.4,2025-05-03,Nagpur,Debit Card,3
ORD1648,Customer_111,Monitor,Electronics,12749.63,3.0,0.0,38248.89,2025-10-21,Hyderabad,Net Banking,3
ORD1649,Customer_132,Headphones,Electronics,2412.09,2.0,0.0,4824.18,2025-06-28,Hyderabad,Debit Card,5
ORD1650,Customer_009,Office Chair,Furniture,8688.36,5.0,20.0,34753.44,2025-11-12,Chennai,Net Banking,5
ORD1651,Customer_152,Desk,Furniture,13503.15,2.0,0.0,27006.3,2025-04-23,Hyderabad,Cash,1
ORD1652,Customer_012,Monitor,Electronics,15873.08,1.0,0.0,,2025-12-11,Pune,Cash,2
ORD1653,Customer_023,Coffee Maker,Home Appliances,4223.39,1.0,0.0,4223.39,2025-06-20,Chennai,Net Banking,3
ORD1654,Customer_028,Desk,Furniture,10713.2,5.0,0.0,53566.0,2025-05-26,Delhi,Cash,1
ORD1655,Customer_137,T-Shirt,Fashion,938.29,3.0,15.0,2392.64,2025-08-20,Bengaluru,Cash,1
ORD1656,Customer_154,Smartwatch,Electronics,5870.31,2.0,0.0,11740.62,2025-01-06,Nagpur,Net Banking,5
ORD1657,Customer_066,Keyboard,Accessories,1582.36,2.0,15.0,2690.01,2025-10-28,Mumbai,Cash,5
ORD1658,Customer_231,Smartphone,Electronics,29073.06,3.0,15.0,74136.3,2025-11-05,Mumbai,Net Banking,4
ORD1659,Customer_214,Office Chair,Furniture,8243.3,3.0,10.0,22256.91,2025-05-31,Chennai,Debit Card,2
ORD1660,Customer_033,T-Shirt,Fashion,962.33,4.0,,3464.39,2025-01-28,Delhi,Cash,5
ORD1661,Customer_127,Coffee Maker,Home Appliances,3645.12,2.0,15.0,6196.7,2025-06-17,Chennai,Net Banking,4
ORD1662,Customer_188,Mouse,Accessories,780.98,4.0,10.0,2811.53,2025-06-22,Chennai,Cash,5
ORD1663,Customer_134,Monitor,Electronics,15709.58,1.0,5.0,14924.1,2025-05-31,Delhi,Debit Card,3
ORD1664,Customer_087,Backpack,Accessories,2258.75,5.0,10.0,10164.38,13-08-2025,Hyderabad,UPI,3
ORD1665,Customer_179,Jeans,Fashion,1651.29,3.0,15.0,4210.79,2025-06-19,Nagpur,Credit Card,4
ORD1666,Customer_057,Shoes,Fashion,2970.72,1.0,10.0,2673.65,2025-10-14,Hyderabad,Credit Card,5
ORD1667,Customer_117,Jeans,Fashion,1767.89,4.0,5.0,6717.98,2025-04-02,Pune,Cash,1
ORD1668,Customer_075,Smartphone,Electronics,26220.75,2.0,5.0,49819.42,2025-09-06,Hyderabad,Net Banking,3
ORD1669,Customer_099,Coffee Maker,Home Appliances,3701.89,3.0,0.0,11105.67,2025-08-13,Delhi,Credit Card,1
ORD1670,Customer_001,Smartwatch,Electronics,6319.36,5.0,5.0,30016.96,02-06-2025,Hyderabad,UPI,4
ORD1671,Customer_221,Coffee Maker,Home Appliances,4297.17,1.0,5.0,4082.31,2025-07-30,Pune,Debit Card,1
ORD1672,Customer_236,Laptop,Electronics,52152.45,1.0,5.0,49544.83,2025-12-26,Nagpur,Credit Card,2
ORD1673,Customer_096,Desk,Furniture,12198.48,5.0,5.0,57942.78,2025-12-27,Delhi,Credit Card,2
ORD1674,Customer_244,Coffee Maker,Home Appliances,4470.77,2.0,5.0,8494.46,2025-11-25,nagpur,Cash,1
ORD1675,Customer_143,Jeans,Fashion,1961.27,4.0,5.0,7452.83,2025-04-09,Pune,Cash,5
ORD1676,Customer_093,Backpack,Accessories,2307.29,2.0,15.0,3922.39,2025-01-13,Bengaluru,Credit Card,5
ORD1677,Customer_240,Monitor,Electronics,12775.28,1.0,15.0,10858.99,2025-07-10,Chennai,UPI,5
ORD1678,Customer_164,Shoes,Fashion,2931.83,5.0,0.0,14659.15,2025-05-21,Bengaluru,Net Banking,2
ORD1679,Customer_246,T-Shirt,Fashion,969.67,4.0,10.0,3490.81,2025-11-08,Bengaluru,Net Banking,5
ORD1680,Customer_089,Coffee Maker,Home Appliances,4041.17,5.0,15.0,17174.97,2025-10-14,Mumbai,Cash,4
ORD1681,Customer_122,Backpack,Accessories,1956.27,2.0,20.0,3130.03,2025-12-25,Bengaluru,Credit Card,3
ORD1682,Customer_192,Monitor,Electronics,12518.35,3.0,10.0,33799.55,2025-11-21,Delhi,Debit Card,4
ORD1683,Customer_217,Headphones,Electronics,2517.56,1.0,5.0,2391.68,2025-02-04,Nagpur,UPI,3
ORD1684,Customer_144,Mouse,Accessories,938.22,3.0,15.0,2392.46,2025-04-21,Chennai,Debit Card,2
ORD1685,Customer_191,T-Shirt,Fashion,926.99,3.0,15.0,2363.82,2025-06-22,Hyderabad,Debit Card,2
ORD1686,Customer_029,Smartphone,Electronics,26099.07,2.0,20.0,41758.51,2025-05-06,Pune,UPI,3
ORD1687,Customer_075,Monitor,Electronics,12923.0,2.0,0.0,25846.0,2025-06-15,Hyderabad,Debit Card,2
ORD1688,Customer_020,Keyboard,Accessories,1898.63,3.0,15.0,4841.51,2025-04-22,Chennai,Debit Card,1
ORD1689,Customer_131,Jeans,Fashion,1910.72,4.0,10.0,6878.59,2025-09-03,Hyderabad,Debit Card,1
ORD1690,Customer_123,Shoes,Fashion,,4.0,0.0,11716.0,2025-11-27,Mumbai,Net Banking,1
ORD1691,Customer_127,Smartphone,Electronics,27175.06,5.0,10.0,122287.77,2025-07-28,Delhi,Net Banking,3
ORD1692,Customer_191,Smartwatch,Electronics,7346.04,3.0,15.0,18732.4,2025-09-10,Hyderabad,UPI,4
ORD1693,Customer_206,Office Chair,Furniture,7580.08,2.0,5.0,,2025-12-01,Nagpur,Debit Card,2
